# USFWS Form NR-1 weekly waterfowl counts for 11 refuges, National Archives RG-22.
# Recovered for anchors that shipped with NO source data at all.
# The NARA 3-letter code for each refuge was VERIFIED from the sheet's own REFUGE
# header (BDA='Bosque del Apache', QVR=', Stafford, Kansas' which is Quivira's
# location, BTL='Bitter Lake National Wildl', etc). refuge_header is kept per row
# so that mapping stays auditable.
# median_err is the sheet's own per-species days-use column vs sum(weekly)*7.
# WEEK 1 IS ASSUMED = SEP 1 and is NOT verified per refuge -- see ANCHOR_RULES.md;
# the convention is refuge-specific and a wrong guess shifts a curve up to ~6 days.
anchor,refuge_header,season,week,week_start,ducks_teal_excluded,n_cols,median_err
Salt Plains,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,16,1957-12-15,43855,10,0.1019
Salt Plains,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,17,1957-12-22,40955,10,0.1019
Salt Plains,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,18,1957-12-29,38557,10,0.1019
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,1,1958-09-01,1350,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,2,1958-09-08,1301,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,3,1958-09-15,1210,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,4,1958-09-22,1736,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,5,1958-09-29,2541,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,6,1958-10-06,8677,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,7,1958-10-13,12057,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,8,1958-10-20,15057,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,9,1958-10-27,26062,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,10,1958-11-03,42144,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,11,1958-11-10,49862,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,12,1958-11-17,57856,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,13,1958-11-24,58668,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,14,1958-12-01,57626,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,15,1958-12-08,52290,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,16,1958-12-15,16130,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,17,1958-12-22,9155,10,0.0339
Salt Plains,3-1750 FOrT NR-1 (Rev. March 1953) WATER,1958,18,1958-12-29,5939,10,0.0339
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,1,1959-09-01,243,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,2,1959-09-08,426,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,3,1959-09-15,540,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,4,1959-09-22,5050,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,5,1959-09-29,5350,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,6,1959-10-06,4920,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,7,1959-10-13,5375,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,8,1959-10-20,4280,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,9,1959-10-27,5695,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,10,1959-11-03,11333,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,11,1959-11-10,17702,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,12,1959-11-17,22030,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,13,1959-11-24,22741,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,14,1959-12-01,18730,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,15,1959-12-08,18639,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,16,1959-12-15,14608,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,17,1959-12-22,20783,10,0.0876
Salt Plains,NATIRTOWL Salt Plains National Wildlife ,1959,18,1959-12-29,11556,10,0.0876
Salt Plains,Salt Plains Refuge,1960,1,1960-09-01,600,10,0.104
Salt Plains,Salt Plains Refuge,1960,2,1960-09-08,840,10,0.104
Salt Plains,Salt Plains Refuge,1960,3,1960-09-15,3950,10,0.104
Salt Plains,Salt Plains Refuge,1960,4,1960-09-22,6930,10,0.104
Salt Plains,Salt Plains Refuge,1960,5,1960-09-29,2998,10,0.104
Salt Plains,Salt Plains Refuge,1960,6,1960-10-06,1923,10,0.104
Salt Plains,Salt Plains Refuge,1960,7,1960-10-13,10213,10,0.104
Salt Plains,Salt Plains Refuge,1960,8,1960-10-20,9658,10,0.104
Salt Plains,Salt Plains Refuge,1960,9,1960-10-27,15590,10,0.104
Salt Plains,Salt Plains Refuge,1960,10,1960-11-03,7130,10,0.104
Salt Plains,Salt Plains Refuge,1960,11,1960-11-10,9710,10,0.104
Salt Plains,Salt Plains Refuge,1960,12,1960-11-17,7360,10,0.104
Salt Plains,Salt Plains Refuge,1960,13,1960-11-24,11380,10,0.104
Salt Plains,Salt Plains Refuge,1960,14,1960-12-01,7890,10,0.104
Salt Plains,Salt Plains Refuge,1960,15,1960-12-08,7060,10,0.104
Salt Plains,Salt Plains Refuge,1960,16,1960-12-15,8910,10,0.104
Salt Plains,Salt Plains Refuge,1960,17,1960-12-22,13080,10,0.104
Salt Plains,Salt Plaina Refuge,1961,1,1961-09-01,180,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,2,1961-09-08,840,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,3,1961-09-15,1490,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,4,1961-09-22,2720,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,5,1961-09-29,2011,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,6,1961-10-06,3270,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,7,1961-10-13,1700,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,8,1961-10-20,1476,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,9,1961-10-27,15950,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,10,1961-11-03,15765,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,11,1961-11-10,12,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,12,1961-11-17,10265,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,13,1961-11-24,10265,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,14,1961-12-01,7680,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,15,1961-12-08,8150,10,0.2346
Salt Plains,Salt Plaina Refuge,1961,16,1961-12-15,10080,10,0.2346
Salt Plains,Salt Plains Refuge,1962,1,1962-09-01,224,10,0.0
Salt Plains,Salt Plains Refuge,1962,2,1962-09-08,222,10,0.0
Salt Plains,Salt Plains Refuge,1962,3,1962-09-15,222,10,0.0
Salt Plains,Salt Plains Refuge,1962,4,1962-09-22,232,10,0.0
Salt Plains,Salt Plains Refuge,1962,5,1962-09-29,232,10,0.0
Salt Plains,Salt Plains Refuge,1962,6,1962-10-06,540,10,0.0
Salt Plains,Salt Plains Refuge,1962,7,1962-10-13,890,10,0.0
Salt Plains,Salt Plains Refuge,1962,8,1962-10-20,2980,10,0.0
Salt Plains,Salt Plains Refuge,1962,9,1962-10-27,3130,10,0.0
Salt Plains,Salt Plains Refuge,1962,10,1962-11-03,4520,10,0.0
Salt Plains,Salt Plains Refuge,1962,11,1962-11-10,2585,10,0.0
Salt Plains,Salt Plains Refuge,1962,12,1962-11-17,2202,10,0.0
Salt Plains,Salt Plains Refuge,1962,13,1962-11-24,8650,10,0.0
Salt Plains,Salt Plains Refuge,1962,14,1962-12-01,29120,10,0.0
Salt Plains,Salt Plains Refuge,1962,15,1962-12-08,10395,10,0.0
Salt Plains,Salt Plains Refuge,1962,16,1962-12-15,15800,10,0.0
Salt Plains,Salt Plains Refuge,1962,17,1962-12-22,22415,10,0.0
Salt Plains,Salt Plains Refuge,1963,1,1963-09-01,70,10,0.9357
Salt Plains,Salt Plains Refuge,1963,2,1963-09-08,380,10,0.9357
Salt Plains,Salt Plains Refuge,1963,3,1963-09-15,590,10,0.9357
Salt Plains,Salt Plains Refuge,1963,4,1963-09-22,1100,10,0.9357
Salt Plains,Salt Plains Refuge,1963,5,1963-09-29,1200,10,0.9357
Salt Plains,Salt Plains Refuge,1963,6,1963-10-06,1831,10,0.9357
Salt Plains,Salt Plains Refuge,1963,7,1963-10-13,2150,10,0.9357
Salt Plains,Salt Plains Refuge,1963,8,1963-10-20,2820,10,0.9357
Salt Plains,Salt Plains Refuge,1963,9,1963-10-27,1810,10,0.9357
Salt Plains,Salt Plains Refuge,1963,10,1963-11-03,2680,10,0.9357
Salt Plains,Salt Plains Refuge,1963,11,1963-11-10,3380,10,0.9357
Salt Plains,Salt Plains Refuge,1963,12,1963-11-17,5080,10,0.9357
Salt Plains,Salt Plains Refuge,1963,13,1963-11-24,7280,10,0.9357
Salt Plains,Salt Plains Refuge,1963,14,1963-12-01,8435,10,0.9357
Salt Plains,Salt Plains Refuge,1963,15,1963-12-08,15600,10,0.9357
Salt Plains,Salt Plains Refuge,1963,16,1963-12-15,15290,10,0.9357
Salt Plains,Salt Plains Refuge,1963,17,1963-12-22,18620,10,0.9357
Salt Plains,Salt Plains Refuge,1963,18,1963-12-29,8416881,10,0.9357
Salt Plains,Salt Plains,1964,1,1964-09-01,310,10,0.079
Salt Plains,Salt Plains,1964,2,1964-09-08,320,10,0.079
Salt Plains,Salt Plains,1964,3,1964-09-15,360,10,0.079
Salt Plains,Salt Plains,1964,4,1964-09-22,360,10,0.079
Salt Plains,Salt Plains,1964,5,1964-09-29,1846,10,0.079
Salt Plains,Salt Plains,1964,6,1964-10-06,2000,10,0.079
Salt Plains,Salt Plains,1964,7,1964-10-13,2450,10,0.079
Salt Plains,Salt Plains,1964,8,1964-10-20,2502,10,0.079
Salt Plains,Salt Plains,1964,9,1964-10-27,5260,10,0.079
Salt Plains,Salt Plains,1964,10,1964-11-03,11875,10,0.079
Salt Plains,Salt Plains,1964,11,1964-11-10,11073,10,0.079
Salt Plains,Salt Plains,1964,12,1964-11-17,19204,10,0.079
Salt Plains,Salt Plains,1964,13,1964-11-24,28460,10,0.079
Salt Plains,Salt Plains,1964,14,1964-12-01,67825,10,0.079
Salt Plains,Salt Plains,1964,15,1964-12-08,87950,10,0.079
Salt Plains,Salt Plains,1964,16,1964-12-15,38920,10,0.079
Salt Plains,Salt Plains,1964,17,1964-12-22,38966,10,0.079
Salt Plains,Salt Plains,1964,18,1964-12-29,38966,10,0.079
Salt Plains,Salti Plains,1965,1,1965-09-01,295,10,0.1044
Salt Plains,Salti Plains,1965,2,1965-09-08,295,10,0.1044
Salt Plains,Salti Plains,1965,3,1965-09-15,389,10,0.1044
Salt Plains,Salti Plains,1965,4,1965-09-22,450,10,0.1044
Salt Plains,Salti Plains,1965,5,1965-09-29,570,10,0.1044
Salt Plains,Salti Plains,1965,6,1965-10-06,900,10,0.1044
Salt Plains,Salti Plains,1965,7,1965-10-13,1086,10,0.1044
Salt Plains,Salti Plains,1965,8,1965-10-20,1076,10,0.1044
Salt Plains,Salti Plains,1965,9,1965-10-27,3770,10,0.1044
Salt Plains,Salti Plains,1965,10,1965-11-03,3560,10,0.1044
Salt Plains,Salti Plains,1965,11,1965-11-10,5780,10,0.1044
Salt Plains,Salti Plains,1965,12,1965-11-17,9211,10,0.1044
Salt Plains,Salti Plains,1965,13,1965-11-24,9330,10,0.1044
Salt Plains,Salti Plains,1965,14,1965-12-01,9760,10,0.1044
Salt Plains,Salti Plains,1965,15,1965-12-08,10582,10,0.1044
Salt Plains,Salti Plains,1965,16,1965-12-15,10070,10,0.1044
Salt Plains,Salti Plains,1965,17,1965-12-22,9720,10,0.1044
Salt Plains,Salti Plains,1965,18,1965-12-29,9043,10,0.1044
Salt Plains,Salt Plains,1966,1,1966-09-01,62,8,0.0129
Salt Plains,Salt Plains,1966,2,1966-09-08,1301,8,0.0129
Salt Plains,Salt Plains,1966,3,1966-09-15,334,8,0.0129
Salt Plains,Salt Plains,1966,4,1966-09-22,1863,8,0.0129
Salt Plains,Salt Plains,1966,5,1966-09-29,4135,8,0.0129
Salt Plains,Salt Plains,1966,6,1966-10-06,5560,8,0.0129
Salt Plains,Salt Plains,1966,7,1966-10-13,9412,8,0.0129
Salt Plains,Salt Plains,1966,8,1966-10-20,13598,8,0.0129
Salt Plains,Salt Plains,1966,11,1966-11-10,22689,8,0.0129
Salt Plains,Salt Plains,1966,12,1966-11-17,8206,8,0.0129
Salt Plains,Salt Plains,1966,13,1966-11-24,11175,8,0.0129
Salt Plains,Salt Plains,1966,14,1966-12-01,5609,8,0.0129
Salt Plains,Salt Plains,1966,15,1966-12-08,6628,8,0.0129
Salt Plains,Salt Plains,1966,16,1966-12-15,18572,8,0.0129
Salt Plains,Salt Plains,1966,17,1966-12-22,11629,8,0.0129
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,1,1967-09-01,135,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,2,1967-09-08,38,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,3,1967-09-15,1488,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,4,1967-09-22,3712,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,5,1967-09-29,2984,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,6,1967-10-06,2968,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,7,1967-10-13,6205,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,8,1967-10-20,4238,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,9,1967-10-27,3980,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,10,1967-11-03,3868,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,11,1967-11-10,521,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,12,1967-11-17,1989,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,13,1967-11-24,2900,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,14,1967-12-01,6251,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,15,1967-12-08,11549,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,16,1967-12-15,5596,10,0.0
Salt Plains,3-1750 Form NK-1 (Rev. March 1953) WATER,1967,17,1967-12-22,6610,10,0.0
Salt Plains,Salt Plains Refuge,1968,1,1968-09-01,250,10,0.0408
Salt Plains,Salt Plains Refuge,1968,2,1968-09-08,375,10,0.0408
Salt Plains,Salt Plains Refuge,1968,3,1968-09-15,864,10,0.0408
Salt Plains,Salt Plains Refuge,1968,4,1968-09-22,2777,10,0.0408
Salt Plains,Salt Plains Refuge,1968,5,1968-09-29,2771,10,0.0408
Salt Plains,Salt Plains Refuge,1968,6,1968-10-06,3789,10,0.0408
Salt Plains,Salt Plains Refuge,1968,7,1968-10-13,863,10,0.0408
Salt Plains,Salt Plains Refuge,1968,8,1968-10-20,3649,10,0.0408
Salt Plains,Salt Plains Refuge,1968,9,1968-10-27,764,10,0.0408
Salt Plains,Salt Plains Refuge,1968,10,1968-11-03,5646,10,0.0408
Salt Plains,Salt Plains Refuge,1968,11,1968-11-10,15633,10,0.0408
Salt Plains,Salt Plains Refuge,1968,12,1968-11-17,8140,10,0.0408
Salt Plains,Salt Plains Refuge,1968,13,1968-11-24,12103,10,0.0408
Salt Plains,Salt Plains Refuge,1968,14,1968-12-01,11896,10,0.0408
Salt Plains,Salt Plains Refuge,1968,15,1968-12-08,10884,10,0.0408
Salt Plains,Salt Plains Refuge,1968,16,1968-12-15,17280,10,0.0408
Salt Plains,Salt Plains Refuge,1968,17,1968-12-22,16442,10,0.0408
Salt Plains,Salt Plains,1969,1,1969-09-01,96,10,0.0575
Salt Plains,Salt Plains,1969,2,1969-09-08,619,10,0.0575
Salt Plains,Salt Plains,1969,3,1969-09-15,975,10,0.0575
Salt Plains,Salt Plains,1969,4,1969-09-22,1320,10,0.0575
Salt Plains,Salt Plains,1969,5,1969-09-29,1860,10,0.0575
Salt Plains,Salt Plains,1969,6,1969-10-06,1439,10,0.0575
Salt Plains,Salt Plains,1969,7,1969-10-13,4206,10,0.0575
Salt Plains,Salt Plains,1969,8,1969-10-20,3800,10,0.0575
Salt Plains,Salt Plains,1969,9,1969-10-27,9645,10,0.0575
Salt Plains,Salt Plains,1969,10,1969-11-03,1756,10,0.0575
Salt Plains,Salt Plains,1969,11,1969-11-10,5780,10,0.0575
Salt Plains,Salt Plains,1969,12,1969-11-17,3566,10,0.0575
Salt Plains,Salt Plains,1969,13,1969-11-24,4660,10,0.0575
Salt Plains,Salt Plains,1969,14,1969-12-01,5785,10,0.0575
Salt Plains,Salt Plains,1969,15,1969-12-08,4175,10,0.0575
Salt Plains,Salt Plains,1969,16,1969-12-15,6478,10,0.0575
Salt Plains,Salt Plains,1969,17,1969-12-22,7223,10,0.0575
Salt Plains,Salt Plains,1969,18,1969-12-29,4127,10,0.0575
Salt Plains,Salt Plains,1970,1,1970-09-01,668,10,0.1538
Salt Plains,Salt Plains,1970,2,1970-09-08,399,10,0.1538
Salt Plains,Salt Plains,1970,3,1970-09-15,565,10,0.1538
Salt Plains,Salt Plains,1970,4,1970-09-22,4653,10,0.1538
Salt Plains,Salt Plains,1970,5,1970-09-29,736,10,0.1538
Salt Plains,Salt Plains,1970,6,1970-10-06,1365,10,0.1538
Salt Plains,Salt Plains,1970,7,1970-10-13,2364,10,0.1538
Salt Plains,Salt Plains,1970,8,1970-10-20,1801,10,0.1538
Salt Plains,Salt Plains,1970,9,1970-10-27,3820,10,0.1538
Salt Plains,Salt Plains,1970,10,1970-11-03,576,10,0.1538
Salt Plains,Salt Plains,1970,11,1970-11-10,6996,10,0.1538
Salt Plains,Salt Plains,1970,12,1970-11-17,7245,10,0.1538
Salt Plains,Salt Plains,1970,13,1970-11-24,3105,10,0.1538
Salt Plains,Salt Plains,1970,14,1970-12-01,8248,10,0.1538
Salt Plains,Salt Plains,1970,15,1970-12-08,4182,10,0.1538
Salt Plains,Salt Plains,1970,16,1970-12-15,7591,10,0.1538
Salt Plains,Salt Plains,1970,17,1970-12-22,6221,10,0.1538
Salt Plains,Salt Plains,1970,18,1970-12-29,11502,10,0.1538
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,1,1971-09-01,94,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,2,1971-09-08,332,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,3,1971-09-15,478,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,4,1971-09-22,661,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,5,1971-09-29,467,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,6,1971-10-06,5171,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,7,1971-10-13,2374,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,8,1971-10-20,587,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,9,1971-10-27,3759,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,10,1971-11-03,4421,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,11,1971-11-10,1082,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,12,1971-11-17,1538,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,13,1971-11-24,1012,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,14,1971-12-01,1567,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,15,1971-12-08,6896,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,16,1971-12-15,1126,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,17,1971-12-22,1290,10,0.0126
Salt Plains,3-1750 Form NR-1 (Rev. :ch 1953) WATERFO,1971,18,1971-12-29,1459,10,0.0126
Salton Sea CA,,1953,1,1953-09-01,494,9,
Salton Sea CA,,1953,2,1953-09-08,10,9,
Salton Sea CA,,1953,3,1953-09-15,51,9,
Salton Sea CA,,1953,4,1953-09-22,5,9,
Salton Sea CA,,1953,5,1953-09-29,20,9,
Salton Sea CA,,1953,6,1953-10-06,20,9,
Salton Sea CA,,1953,7,1953-10-13,424,9,
Salton Sea CA,,1953,8,1953-10-20,4217,9,
Salton Sea CA,,1953,9,1953-10-27,60006565,9,
Salton Sea CA,,1954,1,1954-09-01,3150,10,
Salton Sea CA,,1954,2,1954-09-08,3476,10,
Salton Sea CA,,1954,3,1954-09-15,5060,10,
Salton Sea CA,,1954,4,1954-09-22,19625,10,
Salton Sea CA,,1954,5,1954-09-29,6590,10,
Salton Sea CA,,1954,6,1954-10-06,5794,10,
Salton Sea CA,,1954,7,1954-10-13,6723,10,
Salton Sea CA,,1954,8,1954-10-20,4360,10,
Salton Sea CA,,1954,9,1954-10-27,7330,10,
Salton Sea CA,,1954,10,1954-11-03,14500,10,
Salton Sea CA,,1955,1,1955-09-01,400,10,0.0
Salton Sea CA,,1955,2,1955-09-08,500,10,0.0
Salton Sea CA,,1955,3,1955-09-15,201,10,0.0
Salton Sea CA,,1955,4,1955-09-22,10990,10,0.0
Salton Sea CA,,1955,5,1955-09-29,632,10,0.0
Salton Sea CA,,1955,6,1955-10-06,522,10,0.0
Salton Sea CA,,1955,7,1955-10-13,2130,10,0.0
Salton Sea CA,,1955,8,1955-10-20,600,10,0.0
Salton Sea CA,,1955,9,1955-10-27,950,10,0.0
Salton Sea CA,,1955,10,1955-11-03,1445,10,0.0
Salton Sea CA,,1955,11,1955-11-10,31140,10,0.0
Salton Sea CA,,1955,12,1955-11-17,6954,10,0.0
Salton Sea CA,,1955,13,1955-11-24,13727,10,0.0
Salton Sea CA,,1955,14,1955-12-01,9490,10,0.0
Salton Sea CA,,1955,15,1955-12-08,9950,10,0.0
Salton Sea CA,,1955,16,1955-12-15,8975,10,0.0
Salton Sea CA,,1957,1,1957-09-01,3518,8,0.0159
Salton Sea CA,,1957,2,1957-09-08,1145,8,0.0159
Salton Sea CA,,1957,3,1957-09-15,5666,8,0.0159
Salton Sea CA,,1957,4,1957-09-22,5530,8,0.0159
Salton Sea CA,,1957,5,1957-09-29,23580,8,0.0159
Salton Sea CA,,1957,6,1957-10-06,28120,8,0.0159
Salton Sea CA,,1957,7,1957-10-13,83650,8,0.0159
Salton Sea CA,,1957,8,1957-10-20,35044,8,0.0159
Salton Sea CA,,1957,11,1957-11-10,28420,8,0.0159
Salton Sea CA,,1957,12,1957-11-17,29161,8,0.0159
Salton Sea CA,,1957,13,1957-11-24,53675,8,0.0159
Salton Sea CA,,1958,1,1958-09-01,10000,9,0.0127
Salton Sea CA,,1958,2,1958-09-08,24700,9,0.0127
Salton Sea CA,,1958,3,1958-09-15,14000,9,0.0127
Salton Sea CA,,1958,4,1958-09-22,13500,9,0.0127
Salton Sea CA,,1958,5,1958-09-29,11000,9,0.0127
Salton Sea CA,,1958,6,1958-10-06,18300,9,0.0127
Salton Sea CA,,1958,7,1958-10-13,18675,9,0.0127
Salton Sea CA,,1958,8,1958-10-20,7110,9,0.0127
Salton Sea CA,,1958,9,1958-10-27,12570,9,0.0127
Salton Sea CA,,1958,11,1958-11-10,19085,9,0.0127
Salton Sea CA,,1958,12,1958-11-17,13700,9,0.0127
Salton Sea CA,,1958,13,1958-11-24,32450,9,0.0127
Salton Sea CA,,1958,14,1958-12-01,31535,9,0.0127
Salton Sea CA,,1958,15,1958-12-08,47300,9,0.0127
Salton Sea CA,,1958,16,1958-12-15,54950,9,0.0127
Salton Sea CA,,1958,17,1958-12-22,39825,9,0.0127
Salton Sea CA,,1959,1,1959-09-01,400,10,
Salton Sea CA,,1959,2,1959-09-08,400,10,
Salton Sea CA,,1959,3,1959-09-15,925,10,
Salton Sea CA,,1959,4,1959-09-22,5700,10,
Salton Sea CA,,1959,5,1959-09-29,9500,10,
Salton Sea CA,,1959,6,1959-10-06,12000,10,
Salton Sea CA,,1959,7,1959-10-13,12025,10,
Salton Sea CA,,1959,8,1959-10-20,7025,10,
Salton Sea CA,,1959,9,1959-10-27,4500,10,
Salton Sea CA,,1959,10,1959-11-03,19450,10,
Salton Sea CA,,1960,1,1960-09-01,1250,10,0.0
Salton Sea CA,,1960,2,1960-09-08,1050,10,0.0
Salton Sea CA,,1960,3,1960-09-15,1300,10,0.0
Salton Sea CA,,1960,4,1960-09-22,1410,10,0.0
Salton Sea CA,,1960,5,1960-09-29,1660,10,0.0
Salton Sea CA,,1960,6,1960-10-06,2260,10,0.0
Salton Sea CA,,1960,7,1960-10-13,3060,10,0.0
Salton Sea CA,,1960,8,1960-10-20,4375,10,0.0
Salton Sea CA,,1960,9,1960-10-27,4575,10,0.0
Salton Sea CA,,1960,10,1960-11-03,9175,10,0.0
Salton Sea CA,,1960,11,1960-11-10,11300,10,0.0
Salton Sea CA,,1960,12,1960-11-17,30310,10,0.0
Salton Sea CA,,1960,13,1960-11-24,35360,10,0.0
Salton Sea CA,,1960,14,1960-12-01,37375,10,0.0
Salton Sea CA,,1960,15,1960-12-08,36625,10,0.0
Salton Sea CA,,1960,16,1960-12-15,37025,10,0.0
Salton Sea CA,,1960,17,1960-12-22,37750,10,0.0
Salton Sea CA,,1960,18,1960-12-29,41875,10,0.0
Salton Sea CA,,1961,1,1961-09-01,1200,10,0.0336
Salton Sea CA,,1961,2,1961-09-08,1200,10,0.0336
Salton Sea CA,,1961,3,1961-09-15,1100,10,0.0336
Salton Sea CA,,1961,4,1961-09-22,1225,10,0.0336
Salton Sea CA,,1961,5,1961-09-29,1360,10,0.0336
Salton Sea CA,,1961,6,1961-10-06,1600,10,0.0336
Salton Sea CA,,1961,7,1961-10-13,1775,10,0.0336
Salton Sea CA,,1961,8,1961-10-20,3410,10,0.0336
Salton Sea CA,,1961,9,1961-10-27,3580,10,0.0336
Salton Sea CA,,1961,10,1961-11-03,5100,10,0.0336
Salton Sea CA,,1961,11,1961-11-10,3800,10,0.0336
Salton Sea CA,,1961,12,1961-11-17,8550,10,0.0336
